axis_id,layer,prompt_index,pair_id,template_id,split,side,alpha,positions,logprob_diff,prompt
drug_poisoning_vs_nondrug_poisoning_ccs,27,77,drug_poisoning_vs_nondrug_poisoning_ccs_0045_2c28ca051a,10,test,negative,-6.0,prompt_all,0.6454122269060463,"Given the ICD description Toxic effect of fish and shellfish eaten as food and code 988.0, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,77,drug_poisoning_vs_nondrug_poisoning_ccs_0045_2c28ca051a,10,test,negative,-4.0,prompt_all,0.6456221549306065,"Given the ICD description Toxic effect of fish and shellfish eaten as food and code 988.0, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,77,drug_poisoning_vs_nondrug_poisoning_ccs_0045_2c28ca051a,10,test,negative,-2.0,prompt_all,0.6458283874671906,"Given the ICD description Toxic effect of fish and shellfish eaten as food and code 988.0, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,77,drug_poisoning_vs_nondrug_poisoning_ccs_0045_2c28ca051a,10,test,negative,-1.0,prompt_all,0.6459354377584532,"Given the ICD description Toxic effect of fish and shellfish eaten as food and code 988.0, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,77,drug_poisoning_vs_nondrug_poisoning_ccs_0045_2c28ca051a,10,test,negative,0.0,prompt_all,0.6460342623759061,"Given the ICD description Toxic effect of fish and shellfish eaten as food and code 988.0, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,77,drug_poisoning_vs_nondrug_poisoning_ccs_0045_2c28ca051a,10,test,negative,1.0,prompt_all,0.6461389284813777,"Given the ICD description Toxic effect of fish and shellfish eaten as food and code 988.0, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,77,drug_poisoning_vs_nondrug_poisoning_ccs_0045_2c28ca051a,10,test,negative,2.0,prompt_all,0.6462371570523828,"Given the ICD description Toxic effect of fish and shellfish eaten as food and code 988.0, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,77,drug_poisoning_vs_nondrug_poisoning_ccs_0045_2c28ca051a,10,test,negative,4.0,prompt_all,0.6464338529622182,"Given the ICD description Toxic effect of fish and shellfish eaten as food and code 988.0, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,77,drug_poisoning_vs_nondrug_poisoning_ccs_0045_2c28ca051a,10,test,negative,6.0,prompt_all,0.6466467613354325,"Given the ICD description Toxic effect of fish and shellfish eaten as food and code 988.0, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,78,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,positive,-6.0,prompt_all,4.445507153868675,"The diagnosis text is 'Poisoning by poliomyelitis vaccine'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,78,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,positive,-4.0,prompt_all,4.445517448708415,"The diagnosis text is 'Poisoning by poliomyelitis vaccine'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,78,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,positive,-2.0,prompt_all,4.44553835131228,"The diagnosis text is 'Poisoning by poliomyelitis vaccine'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,78,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,positive,-1.0,prompt_all,4.445545760914683,"The diagnosis text is 'Poisoning by poliomyelitis vaccine'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,78,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,positive,0.0,prompt_all,4.445550909265876,"The diagnosis text is 'Poisoning by poliomyelitis vaccine'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,78,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,positive,1.0,prompt_all,4.445560110732913,"The diagnosis text is 'Poisoning by poliomyelitis vaccine'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,78,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,positive,2.0,prompt_all,4.445572771131992,"The diagnosis text is 'Poisoning by poliomyelitis vaccine'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,78,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,positive,4.0,prompt_all,4.445582587271929,"The diagnosis text is 'Poisoning by poliomyelitis vaccine'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,78,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,positive,6.0,prompt_all,4.445608973503113,"The diagnosis text is 'Poisoning by poliomyelitis vaccine'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,79,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,positive,-6.0,prompt_all,-0.11119198240339756,Medical concept extraction task. Input diagnosis: Poisoning by poliomyelitis vaccine. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,79,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,positive,-4.0,prompt_all,-0.11093733087182045,Medical concept extraction task. Input diagnosis: Poisoning by poliomyelitis vaccine. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,79,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,positive,-2.0,prompt_all,-0.11069341003894806,Medical concept extraction task. Input diagnosis: Poisoning by poliomyelitis vaccine. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,79,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,positive,-1.0,prompt_all,-0.11057836282998323,Medical concept extraction task. Input diagnosis: Poisoning by poliomyelitis vaccine. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,79,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,positive,0.0,prompt_all,-0.11045199073851109,Medical concept extraction task. Input diagnosis: Poisoning by poliomyelitis vaccine. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,79,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,positive,1.0,prompt_all,-0.11033467948436737,Medical concept extraction task. Input diagnosis: Poisoning by poliomyelitis vaccine. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,79,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,positive,2.0,prompt_all,-0.11021629627794027,Medical concept extraction task. Input diagnosis: Poisoning by poliomyelitis vaccine. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,79,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,positive,4.0,prompt_all,-0.10996927693486214,Medical concept extraction task. Input diagnosis: Poisoning by poliomyelitis vaccine. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,79,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,positive,6.0,prompt_all,-0.10973167512565851,Medical concept extraction task. Input diagnosis: Poisoning by poliomyelitis vaccine. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,80,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,positive,-6.0,prompt_all,4.337714900029823,"Given the ICD description Poisoning by poliomyelitis vaccine and code 979.5, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,80,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,positive,-4.0,prompt_all,4.337829460622743,"Given the ICD description Poisoning by poliomyelitis vaccine and code 979.5, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,80,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,positive,-2.0,prompt_all,4.337963571655564,"Given the ICD description Poisoning by poliomyelitis vaccine and code 979.5, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,80,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,positive,-1.0,prompt_all,4.338023891672492,"Given the ICD description Poisoning by poliomyelitis vaccine and code 979.5, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,80,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,positive,0.0,prompt_all,4.338079920387827,"Given the ICD description Poisoning by poliomyelitis vaccine and code 979.5, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,80,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,positive,1.0,prompt_all,4.3381405980326235,"Given the ICD description Poisoning by poliomyelitis vaccine and code 979.5, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,80,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,positive,2.0,prompt_all,4.338205805863254,"Given the ICD description Poisoning by poliomyelitis vaccine and code 979.5, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,80,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,positive,4.0,prompt_all,4.338330260827206,"Given the ICD description Poisoning by poliomyelitis vaccine and code 979.5, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,80,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,positive,6.0,prompt_all,4.338467352208681,"Given the ICD description Poisoning by poliomyelitis vaccine and code 979.5, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,81,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,negative,-6.0,prompt_all,-8.68318421018921,"The diagnosis text is 'Toxic effect of other substances, chiefly nonmedicinal as to source'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,81,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,negative,-4.0,prompt_all,-8.683094594605791,"The diagnosis text is 'Toxic effect of other substances, chiefly nonmedicinal as to source'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,81,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,negative,-2.0,prompt_all,-8.683014783986437,"The diagnosis text is 'Toxic effect of other substances, chiefly nonmedicinal as to source'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,81,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,negative,-1.0,prompt_all,-8.682946000226366,"The diagnosis text is 'Toxic effect of other substances, chiefly nonmedicinal as to source'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,81,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,negative,0.0,prompt_all,-8.682900641091692,"The diagnosis text is 'Toxic effect of other substances, chiefly nonmedicinal as to source'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,81,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,negative,1.0,prompt_all,-8.68286905062996,"The diagnosis text is 'Toxic effect of other substances, chiefly nonmedicinal as to source'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,81,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,negative,2.0,prompt_all,-8.682825509436952,"The diagnosis text is 'Toxic effect of other substances, chiefly nonmedicinal as to source'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,81,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,negative,4.0,prompt_all,-8.682727221377718,"The diagnosis text is 'Toxic effect of other substances, chiefly nonmedicinal as to source'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,81,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,8,test,negative,6.0,prompt_all,-8.68264431130956,"The diagnosis text is 'Toxic effect of other substances, chiefly nonmedicinal as to source'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,82,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,negative,-6.0,prompt_all,-10.03456129442202,"Medical concept extraction task. Input diagnosis: Toxic effect of other substances, chiefly nonmedicinal as to source. Output concept:"
drug_poisoning_vs_nondrug_poisoning_ccs,27,82,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,negative,-4.0,prompt_all,-10.034359473065706,"Medical concept extraction task. Input diagnosis: Toxic effect of other substances, chiefly nonmedicinal as to source. Output concept:"
drug_poisoning_vs_nondrug_poisoning_ccs,27,82,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,negative,-2.0,prompt_all,-10.034149664701545,"Medical concept extraction task. Input diagnosis: Toxic effect of other substances, chiefly nonmedicinal as to source. Output concept:"
drug_poisoning_vs_nondrug_poisoning_ccs,27,82,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,negative,-1.0,prompt_all,-10.034062284292304,"Medical concept extraction task. Input diagnosis: Toxic effect of other substances, chiefly nonmedicinal as to source. Output concept:"
drug_poisoning_vs_nondrug_poisoning_ccs,27,82,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,negative,0.0,prompt_all,-10.033963340581977,"Medical concept extraction task. Input diagnosis: Toxic effect of other substances, chiefly nonmedicinal as to source. Output concept:"
drug_poisoning_vs_nondrug_poisoning_ccs,27,82,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,negative,1.0,prompt_all,-10.03385617143067,"Medical concept extraction task. Input diagnosis: Toxic effect of other substances, chiefly nonmedicinal as to source. Output concept:"
drug_poisoning_vs_nondrug_poisoning_ccs,27,82,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,negative,2.0,prompt_all,-10.033747035326087,"Medical concept extraction task. Input diagnosis: Toxic effect of other substances, chiefly nonmedicinal as to source. Output concept:"
drug_poisoning_vs_nondrug_poisoning_ccs,27,82,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,negative,4.0,prompt_all,-10.033560532392585,"Medical concept extraction task. Input diagnosis: Toxic effect of other substances, chiefly nonmedicinal as to source. Output concept:"
drug_poisoning_vs_nondrug_poisoning_ccs,27,82,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,9,test,negative,6.0,prompt_all,-10.033351141275489,"Medical concept extraction task. Input diagnosis: Toxic effect of other substances, chiefly nonmedicinal as to source. Output concept:"
drug_poisoning_vs_nondrug_poisoning_ccs,27,83,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,negative,-6.0,prompt_all,-12.378751814384486,"Given the ICD description Toxic effect of other substances, chiefly nonmedicinal as to source and code 989.8, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,83,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,negative,-4.0,prompt_all,-12.378692030925777,"Given the ICD description Toxic effect of other substances, chiefly nonmedicinal as to source and code 989.8, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,83,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,negative,-2.0,prompt_all,-12.37862992288592,"Given the ICD description Toxic effect of other substances, chiefly nonmedicinal as to source and code 989.8, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,83,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,negative,-1.0,prompt_all,-12.378617227096584,"Given the ICD description Toxic effect of other substances, chiefly nonmedicinal as to source and code 989.8, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,83,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,negative,0.0,prompt_all,-12.378584504146602,"Given the ICD description Toxic effect of other substances, chiefly nonmedicinal as to source and code 989.8, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,83,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,negative,1.0,prompt_all,-12.3785622716141,"Given the ICD description Toxic effect of other substances, chiefly nonmedicinal as to source and code 989.8, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,83,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,negative,2.0,prompt_all,-12.378520548362758,"Given the ICD description Toxic effect of other substances, chiefly nonmedicinal as to source and code 989.8, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,83,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,negative,4.0,prompt_all,-12.378472089786555,"Given the ICD description Toxic effect of other substances, chiefly nonmedicinal as to source and code 989.8, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,83,drug_poisoning_vs_nondrug_poisoning_ccs_0055_205bdcb96d,10,test,negative,6.0,prompt_all,-12.378418087978389,"Given the ICD description Toxic effect of other substances, chiefly nonmedicinal as to source and code 989.8, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,84,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,positive,-6.0,prompt_all,-0.004039272433146834,"The diagnosis text is 'Poisoning by chloral hydrate group'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,84,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,positive,-4.0,prompt_all,-0.003911360166966915,"The diagnosis text is 'Poisoning by chloral hydrate group'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,84,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,positive,-2.0,prompt_all,-0.0037845212500542402,"The diagnosis text is 'Poisoning by chloral hydrate group'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,84,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,positive,-1.0,prompt_all,-0.0037257506046444178,"The diagnosis text is 'Poisoning by chloral hydrate group'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,84,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,positive,0.0,prompt_all,-0.0036676956806331873,"The diagnosis text is 'Poisoning by chloral hydrate group'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,84,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,positive,1.0,prompt_all,-0.0035958122462034225,"The diagnosis text is 'Poisoning by chloral hydrate group'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,84,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,positive,2.0,prompt_all,-0.003533703740686178,"The diagnosis text is 'Poisoning by chloral hydrate group'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,84,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,positive,4.0,prompt_all,-0.0034215273335576057,"The diagnosis text is 'Poisoning by chloral hydrate group'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,84,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,positive,6.0,prompt_all,-0.003290396649390459,"The diagnosis text is 'Poisoning by chloral hydrate group'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,85,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,9,test,positive,-6.0,prompt_all,-0.0570829295902513,Medical concept extraction task. Input diagnosis: Poisoning by chloral hydrate group. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,85,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,9,test,positive,-4.0,prompt_all,-0.056979753950145096,Medical concept extraction task. Input diagnosis: Poisoning by chloral hydrate group. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,85,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,9,test,positive,-2.0,prompt_all,-0.05688480372191407,Medical concept extraction task. Input diagnosis: Poisoning by chloral hydrate group. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,85,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,9,test,positive,-1.0,prompt_all,-0.05684534541796893,Medical concept extraction task. Input diagnosis: Poisoning by chloral hydrate group. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,85,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,9,test,positive,0.0,prompt_all,-0.05679170123767108,Medical concept extraction task. Input diagnosis: Poisoning by chloral hydrate group. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,85,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,9,test,positive,1.0,prompt_all,-0.05674109689425677,Medical concept extraction task. Input diagnosis: Poisoning by chloral hydrate group. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,85,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,9,test,positive,2.0,prompt_all,-0.0567037247819826,Medical concept extraction task. Input diagnosis: Poisoning by chloral hydrate group. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,85,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,9,test,positive,4.0,prompt_all,-0.056612768094055355,Medical concept extraction task. Input diagnosis: Poisoning by chloral hydrate group. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,85,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,9,test,positive,6.0,prompt_all,-0.056517579476349056,Medical concept extraction task. Input diagnosis: Poisoning by chloral hydrate group. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,86,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,10,test,positive,-6.0,prompt_all,-0.23146925124456175,"Given the ICD description Poisoning by chloral hydrate group and code 967.1, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,86,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,10,test,positive,-4.0,prompt_all,-0.23133180287550204,"Given the ICD description Poisoning by chloral hydrate group and code 967.1, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,86,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,10,test,positive,-2.0,prompt_all,-0.23119137427420355,"Given the ICD description Poisoning by chloral hydrate group and code 967.1, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,86,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,10,test,positive,-1.0,prompt_all,-0.23112652436248027,"Given the ICD description Poisoning by chloral hydrate group and code 967.1, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,86,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,10,test,positive,0.0,prompt_all,-0.2310564293002244,"Given the ICD description Poisoning by chloral hydrate group and code 967.1, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,86,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,10,test,positive,1.0,prompt_all,-0.2309955132950563,"Given the ICD description Poisoning by chloral hydrate group and code 967.1, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,86,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,10,test,positive,2.0,prompt_all,-0.2309344781388063,"Given the ICD description Poisoning by chloral hydrate group and code 967.1, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,86,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,10,test,positive,4.0,prompt_all,-0.23078212863765657,"Given the ICD description Poisoning by chloral hydrate group and code 967.1, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,86,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,10,test,positive,6.0,prompt_all,-0.23064909095410258,"Given the ICD description Poisoning by chloral hydrate group and code 967.1, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,27,87,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,negative,-6.0,prompt_all,0.9858689490938559,"The diagnosis text is 'Toxic effect of latex'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,87,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,negative,-4.0,prompt_all,0.9859247392159887,"The diagnosis text is 'Toxic effect of latex'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,87,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,negative,-2.0,prompt_all,0.9859761185362004,"The diagnosis text is 'Toxic effect of latex'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,87,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,negative,-1.0,prompt_all,0.9860215372755192,"The diagnosis text is 'Toxic effect of latex'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,87,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,negative,0.0,prompt_all,0.986066956189461,"The diagnosis text is 'Toxic effect of latex'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,87,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,negative,1.0,prompt_all,0.9860840031178668,"The diagnosis text is 'Toxic effect of latex'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,87,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,negative,2.0,prompt_all,0.9861228653462604,"The diagnosis text is 'Toxic effect of latex'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,87,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,negative,4.0,prompt_all,0.9861802051891573,"The diagnosis text is 'Toxic effect of latex'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,87,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,8,test,negative,6.0,prompt_all,0.9862435053219087,"The diagnosis text is 'Toxic effect of latex'. In this experiment, its medical concept side is"
drug_poisoning_vs_nondrug_poisoning_ccs,27,88,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,9,test,negative,-6.0,prompt_all,-2.7247453062736895,Medical concept extraction task. Input diagnosis: Toxic effect of latex. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,88,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,9,test,negative,-4.0,prompt_all,-2.72474685596535,Medical concept extraction task. Input diagnosis: Toxic effect of latex. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,88,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,9,test,negative,-2.0,prompt_all,-2.7247718899161555,Medical concept extraction task. Input diagnosis: Toxic effect of latex. Output concept:
drug_poisoning_vs_nondrug_poisoning_ccs,27,88,drug_poisoning_vs_nondrug_poisoning_ccs_0057_5f3c68c049,9,test,negative,-1.0,prompt_all,-2.7247689096839167,Medical concept extraction task. Input diagnosis: Toxic effect of latex. Output concept:
